Measure:volume,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,Left-WM-hypointensities,Right-WM-hypointensities,non-WM-hypointensities,Left-non-WM-hypointensities,Right-non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,BrainSegVolNotVentSurf,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,SupraTentorialVolNotVentVox,MaskVol,BrainSegVol-to-eTIV,MaskVol-to-eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol
pilot_09,7242.3,254.6,17235.8,70720.1,9169.6,3229.1,4716.8,2363.1,1449.0,2027.3,28353.1,4338.3,1737.4,1675.4,361.3,5555.7,7.7,608.1,8533.8,385.2,16789.7,72158.0,8671.7,3628.2,4935.9,2461.6,4628.6,1739.3,552.3,5427.7,10.4,671.6,0.0,1421.5,0.0,0.0,0.0,0.0,0.0,239.4,947.1,468.9,775.3,643.5,902.7,1356232.0,1334080.0,1333645.91725,262351.906473,263146.651755,525498.558228,281990.705575,284409.653452,566400.359026,64570.0,734770.558228,1175856.91725,1158695.91725,1156696.0,1964826.0,0.738585,1.070017,51.0,31.0,82.0,1836257.60404
